Region,Category,Country,Group,Summary,TSC,Date,Type
AM,Access,United States,Deskside,AM - Remote Desktop Connection -  Access issues / Error message,Y,11-10-2022,Incident
AM,Windows / OS,United States,Deskside,Windows 10 issues - Failed Update (OS),Y,08-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Camera Issues.,Y,13-09-2022,Incident
AM,Email,United States,Deskside,Outlook- Adobe Acrobat attach file issues,Y,08-09-2022,Incident
AM,,United States,Deskside,Adobe Acrobat Pro - License issues.,Y,15-09-2022,Incident
AM,Email,Canada,Deskside,outlook issues ,Y,08-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Battery.,Y,12-10-2022,Incident
AM,Email,United States,Deskside,Outlook - Meeting Invite.,Y,07-09-2022,Incident
AM,Active Directory,United States,Deskside,JLL websites are not letting user pass compliance conflict error message ,Y,08-09-2022,Incident
AP,M365,Australia,Deskside,Reported Issue - Application - Microsoft Teams - O365 App,Y,19-09-2022,Incident
AP,Hardware,Hong Kong,Deskside,Hardware Issue - Monitor quiet zone,Y,12-09-2022,Incident
AM,M365,United States,Deskside,REmove add in on excel,Y,08-09-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,[Hing]computer problem,Y,14-09-2022,Incident
AP,,Malaysia,Deskside,Connection problem,Y,18-09-2022,Incident
AP,,India,Deskside,Application Issues,Y,23-09-2022,Incident
AP,Laptop,China,Deskside,Hardware Issue - Laptop,Y,09-09-2022,Incident
AP,Windows / OS,India,Deskside,Windows Troubleshooting,Y,02-10-2022,Incident
AM,Windows / OS,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ PL,Y,14-09-2022,Incident
AM,,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ TR,Y,08-09-2022,Incident
AM,,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ FR,Y,26-12-2022,Incident
AM,,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ NL,Y,09-09-2022,Incident
AM,,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ RO,Y,05-10-2022,Incident
AM,,United States,Deskside,Please raise Incident tickets for the unencrypted systems below and assign it to local IT. â€“ AE,Y,08-09-2022,Incident
AP,Laptop,China,Deskside,Laptop early refresh - Laptop issue,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,Ben Herkenhoff - JLL Mac laptop Chrome/Safari issues,Y,19-09-2022,Incident
AM,,United States,Deskside,BAC Client Portal Compliance Checking at Login,Y,08-09-2022,Incident
AM,Printer,Canada,Deskside,Reported Issue - Hardware - Printer,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,HARD DOWN- Laptop_Desktop,Y,23-09-2022,Incident
AM,Email,United States,Deskside,Email - Other reported,Y,21-09-2022,Incident
AM,Hardware,United States,Deskside,JLL Hardware Issue - Desk  Monitor Adjustment,Y,09-09-2022,Incident
AM,,United States,Deskside,Reported Issue - Application - Adobe Acrobat Pro,Y,14-09-2022,Incident
AM,,United States,Deskside,Speakers not working,Y,14-09-2022,Incident
AM,Printer,United States,Deskside,JLL Admin Right for home printer,Y,15-09-2022,Incident
AM,Laptop,United States,Deskside,John Novak - JLL Hardware Issue - Laptop and Fan Performance,Y,20-09-2022,Incident
AM,Laptop,United States,Deskside,Catherine Voll-Reported Issue - Hardware - Laptop_Desktop,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,BAC  - Hardware - cannot login to laptop,Y,08-09-2022,Incident
AM,,United States,Deskside,BAC Client Portal Compliance Checking at Login,Y,08-09-2022,Incident
AM,Laptop,United States,Deskside,Vaibhav Bhargava - Hardware Issue - Laptop,Y,13-09-2022,Incident
AM,Network,United States,Deskside,Network Account - Constant Off Network Computer Login issues / Network Icon disappears from the login screen,Y,08-09-2022,Incident
AM,Email,United States,Deskside,Outlook - MS Teams add in not available,Y,20-09-2022,Incident
AM,,United States,Deskside,Urgent - Monitor Display Issue,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Speaker / Audio not functioning,Y,08-09-2022,Incident
AM,,United States,Deskside,Admin rights - Adobe package,Y,09-09-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer (Installation),Y,15-09-2022,Incident
AM,Email,United States,Deskside,Outlook Email -  PST files access ,Y,19-09-2022,Incident
AM,Email,United States,Deskside,MAC - Outlook (desktop) -  App issues,Y,13-09-2022,Incident
AM,,United States,Deskside,Jacques Mooney - Unable to install applications,Y,09-09-2022,Incident
AM,,United States,Deskside,Jo-Ann LaForge - MAC ISSUES- Finder,Y,20-09-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,16-09-2022,Incident
AM,Windows / OS,United States,Deskside,Georgia Everett - Mac -  Computer not receiving management updates,Y,20-09-2022,Incident
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop Battery,Y,16-09-2022,Incident
AM,M365,United States,Deskside,Learning Management System (LMS) - Issues,Y,14-09-2022,Incident
AM,Network,United States,Deskside, Mac - Applications / Networking Issues,Y,09-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Battery,Y,09-09-2022,Incident
AM,M365,Canada,Deskside,Reported Issue - Application - Microsoft Office,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Overheating,Y,26-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop (Information) - Laptop replacement in place ,Y,14-09-2022,Incident
AM,Hardware,Canada,Deskside,Hardware issue - Crashing and screen glitching,Y,19-12-2022,Incident
AM,Printer,United States,Deskside,JLL Admin Rights  - Printer Assistance,Y,19-09-2022,Incident
AM,Windows / OS,United States,Deskside,Thaila Striebing - Other -   Unable to transfer personal files to an encrypted USB - LAR issue ,Y,20-09-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Docking Station,Y,20-10-2022,Incident
AM,Email,United States,Deskside,Outlook (desktop) -  It is running out of free space ,Y,16-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Unable to connect the monitor to her laptop ( MAC),Y,13-09-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,19-09-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop & Monitors Performance,Y,12-09-2022,Incident
AM,Laptop,United States,Deskside,Yvette Duke - Hardware Issue - Laptop Performance,Y,21-09-2022,Incident
AM,,United States,Deskside,Adobe Creative -  App issues,Y,13-09-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Monitor,Y,11-10-2022,Incident
AM,Network,United States,Deskside,URGENT-Internet - Network connectivity issues,Y,08-09-2022,Incident
AM,Laptop,United States,Deskside,Internet - Network connectivity issues- Laptop no connect to internet,Y,09-09-2022,Incident
AP,Windows / OS,Australia,Deskside,Reported Issue - Other / Miscellaneous,Y,06-10-2022,Incident
AM,Email,United States,Deskside,Microsoft Teams / Outlook -  Add-in missing,Y,09-09-2022,Incident
AM,Windows / OS,United States,Deskside,JLL Windows 10 issues - Failed Dell Command | Update (OS),Y,09-09-2022,Incident
AP,Laptop,Fiji Islands,Deskside,Hardware Issue - Laptop - BitLocker Key ,Y,11-09-2022,Incident
AM,Access,United States,Deskside,BOA - Unable to access my account BOASXM,Y,09-09-2022,Incident
AM,M365,United States,Deskside,Urgent assistance - MS Teams conf call link has disappeared,Y,12-09-2022,Incident
AM,Laptop,United States,Deskside,New or refurbished laptop for Dustin Weisse,Y,25-10-2022,Incident
AP,Network,Australia,Deskside,Network Issues - cannot connect to network in Melbourne office ,Y,20-09-2022,Incident
AM,Intune,United States,Deskside,Application Issue - Intune - Mail/Contacts not syncing,Y,13-01-2023,Incident
AM,M365,United States,Deskside,JLL Teams Audio/mic issues ,Y,13-09-2022,Incident
AP,Email,Australia,Deskside,Outlook Other Issues,Y,15-09-2022,Incident
AM,,United States,Deskside,JLL  Zoom Sharing sound issue,Y,10-10-2022,Incident
AM,Network,United States,Deskside,Network Drive - Other Issue urgent  N drive,Y,16-09-2022,Incident
AP,Windows / OS,Australia,Deskside,Windows 10 issues (OS issues only),Y,13-09-2022,Incident
AP,Email,Indonesia,Deskside,My Outlook storage almost full ,Y,12-09-2022,Incident
AM,Laptop,United States,Deskside,Nikki Ackleson-Hardware Issue - Laptop - Swollen Tracker Pad,Y,13-09-2022,Incident
AM,M365,,Deskside,Error issue,Y,15-09-2022,Incident
AP,Laptop,China,Deskside,Laptop - Unable connect to Network,Y,08-09-2022,Incident
AP,,Australia,Deskside,Application Issue - OneDrive Sync status icon is closing in Task Bar/Icon tray,Y,15-09-2022,Incident
AM,,United States,Deskside,computers users is not charging ,Y,24-09-2022,Incident
AM,,India,Deskside,TSC please assign to relevant desk side for action,Y,19-09-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,Application Issue - App fail start,Y,11-09-2022,Incident
AP,Laptop,China,Deskside,Hardware Issue - Laptop,Y,11-09-2022,Incident
AP,,India,Deskside,Application Issues,Y,12-09-2022,Incident
AM,Password,United States,Deskside,Request a password reset or unlock an account,Y,09-09-2022,Incident
AP,,India,Deskside,Onedrive error,Y,12-09-2022,Incident
AM,Printer,United States,Deskside,JLL Admin Rigths  Fiery Printer Drive Update Module,Y,13-09-2022,Incident
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,09-09-2022,Incident
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,09-09-2022,Incident
AM,,United States,Deskside,Adobe - Assistance,Y,14-09-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Battery  Performance,Y,26-09-2022,Incident
AM,Laptop,United States,Deskside,"Hard Down / Hardware Issue - Laptop Not starting / ""HP EndPoint security Controller Problem"" error",Y,21-09-2022,Incident
AM,Laptop,United States,Deskside,Hard Down / Hardware Issue - Laptop touchscreen malfunctioning / Mouse disable,Y,13-09-2022,Incident
AM,Email,United States,Deskside,Outlook -  Application issues,Y,20-09-2022,Incident
AM,Email,United States,Deskside,Outlook (desktop) -  Archive inbox almost full ,Y,14-09-2022,Incident
AM,Hardware,United States,Deskside,Hardware - Assistance needed to install second monitor,Y,13-09-2022,Incident
AM,Email,United States,Deskside,Outlook - Missing Emails.,Y,14-09-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer- User needs to connect her new JLL computer with her personal printer,Y,12-09-2022,Incident
AM,,United States,Deskside,BAC Hotspot Unable to connect JLL device to hotspot,Y,09-09-2022,Incident
AM,Access,United States,Deskside,Server - Issue with Drive Folder or Access,Y,13-09-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Macbook Performance Issues.,Y,03-10-2022,Incident
AM,,United States,Deskside,Application Issue - Adobe Acrobat Pro,Y,20-09-2022,Incident
AM,,Canada,Deskside,Adobe Creative Cloud Suite - Installation Request.,Y,13-09-2022,Incident
AM,,United States,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,19-09-2022,Incident
AM,Laptop,United States,Deskside,Chris Ihrig-Hardware Issue - Laptop,Y,09-09-2022,Incident
AM,Laptop,Canada,Deskside,JLL Hardware Issue - Laptop Overheat and BlueScreen Performance,Y,13-09-2022,Incident
AM,,United States,Deskside,JLL Adobe  Acrobat Pro DC Install Set up Assistance,Y,14-09-2022,Incident
AM,Laptop,United States,Deskside,JLL HARD DOWN Hardware Issue - Laptop Not starting properly,Y,22-09-2022,Incident
AM,Email,United States,Deskside,JLL Email - Admin Rights notification Issue sending or receiving reported,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,Laptop - Do not show avalible networks,Y,14-09-2022,Incident
AM,Access,Canada,Deskside,JLL Network Drive - Access Sync Issue,Y,13-09-2022,Incident
AM,Email,United States,Deskside,Online Archive Outlook,Y,15-09-2022,Incident
AM,,United States,Deskside,Software - Unable to install latest version for Kardin / Admin Credentials required,Y,13-09-2022,Incident
AM,Network,Canada,Deskside,Network Drive - Other Issue- User can not connect to N Drive ,Y,13-09-2022,Incident
AM,M365,United States,Deskside,JLL - Microsoft Publisher Setup,Y,13-09-2022,Incident
AM,Email,United States,Deskside,JLL Teams Add in Outlook issue,Y,13-09-2022,Incident
AM,,United States,Deskside,JLL Adobe Acrobat Pro Assistance,Y,16-09-2022,Incident
AM,Email,United States,Deskside,JLL Email - OST Issue sending or receiving reported,Y,14-09-2022,Incident
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop Performance,Y,14-09-2022,Incident
AM,Email,United States,Deskside,Carmen VidalHallett-Application Issue - Intune - iOS update- User can not access her outlook,Y,16-01-2023,Incident
AM,Email,United States,Deskside,JLL  - Outlook PST Application issue,Y,13-09-2022,Incident
AM,Network,United States,Deskside,Jessi Scurte - MAC - Internet - Network connectivity issues,Y,22-09-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop no options for shutdown,Y,05-10-2022,Incident
AM,Email,United States,Deskside,Outlook-Add in not appearing,Y,12-09-2022,Incident
AM,,United States,Deskside,Visio - License set-up.,Y,13-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop touch screen issues.,Y,15-09-2022,Incident
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,15-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Camera issues.,Y,11-10-2022,Incident
AM,Laptop,United States,Deskside,Mandy Cavazos-JLL Hardware Issue - Laptop Audio Performance,Y,23-09-2022,Incident
AP,Laptop,Australia,Deskside,Hardware Issue - Laptop,Y,12-09-2022,Incident
AP,,Singapore,Deskside,Application Issue - Other App,Y,17-09-2022,Incident
AP,Email,India,Deskside,Outlook - M.Santhoshkumar Mail/Outlook Hampered - User already have E3 license,Y,12-09-2022,Incident
AM,Network,United States,Deskside,JLL Internet - Network connectivity issues on JLL Device,Y,23-09-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Not starting,Y,12-09-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,23-09-2022,Incident
AM,Network,United States,Deskside,JLL Network issues - VPN - Technical issue on New Device,Y,13-09-2022,Incident
AP,Network,Australia,Deskside,Network Issues - Connecting to SYDRES ,Y,19-09-2022,Incident
AP,Laptop,Australia,Deskside,Hardware Issue - Laptop Power adapter error,Y,21-09-2022,Incident
AP,Email,Hong Kong,Deskside,Outlook - Archive setting - [Victor],Y,11-09-2022,Incident
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,18-09-2022,Incident
AP,,Australia,Deskside,Excel - All issues | Unable to copy from one Excel sheet and paste to another,Y,12-09-2022,Incident
AP,Windows / OS,Australia,Deskside,Windows 10 issues (OS issues only),Y,18-09-2022,Incident
AP,Laptop,China,Deskside,Hardware Issue - Laptop boot - [Owen],Y,11-09-2022,Incident
AP,,Australia,Deskside,Application Issue - CITRIX Receiver RITM1649702,Y,13-09-2022,Incident
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,21-09-2022,Incident
AP,Access,Australia,Deskside,Reported Issue - Server - Issue with Drive Folder or Access,Y,12-09-2022,Incident
AP,Password,Hong Kong,Deskside,"MRI password unable to login, show password incorrect. But user able to login PC",Y,12-09-2022,Incident
AP,Active Directory,Singapore,Deskside,Frequent Lock Out,Y,20-09-2022,Incident
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,23-09-2022,Incident
AP,Windows / OS,Philippines,Deskside,Reported Issue - Application - Edge,Y,04-10-2022,Incident
AP,Network,India,Deskside,Network Issues,Y,16-09-2022,Incident
AP,Laptop,Singapore,Deskside,Laptop Camera not working,Y,13-09-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,Application Issue - Other App,Y,12-09-2022,Incident
AP,Email,China,Deskside,Outlook - the shared mailbox been setup unable to auto update and sync the new email sending and received ,Y,18-10-2022,Incident
AP,Printer,Singapore,Deskside,cannot access to my local printer,Y,14-09-2022,Incident
AP,Hardware,India,Deskside,Hardware Troubleshooting,Y,19-09-2022,Incident
AP,Hardware,India,Deskside,Hardware Troubleshooting,Y,14-09-2022,Incident
AP,Laptop,China,Deskside,The laptop restart again and again- cannot shut down,Y,12-09-2022,Incident
AP,Windows / OS,India,Deskside,Windows Troubleshooting,Y,15-09-2022,Incident
AP,M365,India,Deskside,Unable to login use Microsoft tools,Y,23-09-2022,Incident
AM,Access,United States,Deskside,Firefox - Connect - Access Issues,Y,13-09-2022,Incident
