Region,Category,Country,Group,Summary,TSC,Date,Type,Cleaned_Column,Lemmatized_Column,Final_cleaned,topic_percent,topic,top_words,subtopic,subtopic_name,Category-Summary
AM,Laptop,United States,Deskside,Jessica Ramsay-JLL Hardware Issue - Laptop General  Performance,Y,04-11-2022,Incident,    jessica ramsayjll hardware issue   laptop gene,jessica ramsayjll hardware issue   laptop gene,jessica ramsayjll hardware issue laptop gene,44.04875049227609,7,adobe-acrobat,1.0,jessica-laptop,Laptop Jessica Ramsay-JLL Hardware Issue - Laptop General  Performance
AM,Laptop,United States,Deskside,JLL Laptop Applications Set up Assistance  required,Y,28-10-2022,Incident,   jll laptop application set up assistance   requ,jll laptop application set up assistance   requ,jll laptop application assistance requ,68.76882340217529,4,drive-update,1.0,assistance-jll,Laptop JLL Laptop Applications Set up Assistance  required
EMEA,Email,Belgium,Deskside,Email - Other reported,Y,09-11-2022,Incident,                              email   other report,                             email   other report,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Email Email - Other reported
AM,Network,United States,Deskside,JLL Network issues - VPN - Technical error Issue,Y,01-11-2022,Incident,   jll network issue   vpn   technical error issue,   jll network issue   vpn   technical error issue,jll network issue vpn technical error issue,56.84794212102848,8,network-connectivity,0.0,technical-error,Network JLL Network issues - VPN - Technical error Issue
AM,,United States,Deskside,JLL Admin Rights  - Visio Install,Y,03-11-2022,Incident,                  jll admin right    visio install,                  jll admin right    visio install,jll admin visio install,45.26775359795478,6,admin-install,0.0,visio-install,nan JLL Admin Rights  - Visio Install
AM,Laptop,United States,Deskside,JLL Windows Issue - Laptop Cursor stuck on spinning  icon,Y,26-10-2022,Incident,   jll windows issue   laptop cursor stick on spin,jll windows issue   laptop cursor stick on spin,jll windows issue laptop cursor,68.66152211168463,11,screen-issue,0.0,cursor-windows,Laptop JLL Windows Issue - Laptop Cursor stuck on spinning  icon
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,25-10-2022,Incident,                network issue   vpn   connectivity,                network issue   vpn   connectivity,network issue vpn connectivity,68.1271421772285,8,network-connectivity,0.0,vpn-connectivity,Network Network issues - VPN - Connectivity
AM,Active Directory,United States,Deskside,Jake Katz - Security Popup,Y,09-11-2022,Incident,                            jake katz   security p,                         jake katz   security popup,jake katz security popup,61.90512721747615,4,drive-update,1.0,popup-security,Active Directory Jake Katz - Security Popup
AM,Network,United States,Deskside,Network Drive - JLL SSL VPN Drive Mapping not working,Y,27-10-2022,Incident,   network drive   jll ssl vpn drive mapping not w,network drive   jll ssl vpn drive mapping not w,network drive jll ssl vpn drive,32.3496741647883,4,drive-update,1.0,drive-ssl,Network Network Drive - JLL SSL VPN Drive Mapping not working
AM,Hardware,United States,Deskside,Hardware Issue - Computer screen going black,Y,04-11-2022,Incident,         hardware issue   computer screen go black,       hardware issue   computer screen go black,hardware issue computer screen,35.2691979751603,1,printer-hardware,1.0,screen-computer,Hardware Hardware Issue - Computer screen going black
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop Performance,Y,27-10-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
AM,Laptop,United States,Deskside,Hardware Issue - Laptop screen issues / It's illegible and cannot be read,Y,27-10-2022,Incident,     hardware issue   laptop screen issue   its il,hardware issue   laptop screen issue   its il,hardware issue laptop screen issue,47.45258446892373,11,screen-issue,1.0,screen-issue,Laptop Hardware Issue - Laptop screen issues / It's illegible and cannot be read
AM,Hardware,United States,Deskside,Hardware Issue - Crashed Computer,Y,17-01-2023,Incident,                   hardware issue   crash computer,                  hardware issue   crash computer,hardware issue crash computer,36.56433002148864,7,adobe-acrobat,0.0,crash-computer,Hardware Hardware Issue - Crashed Computer
AM,,United States,Deskside,Excel - User cannot open a file ,Y,19-11-2022,Incident,                      excel   user can not open a ,                   excel   user can not open a file,excel user,33.726187272848584,5,team-microsoft,0.0,user-excel,nan Excel - User cannot open a file 
AM,,United States,Deskside,Adobe Acrobat Pro  -  Installation issues / Assistance,Y,25-10-2022,Incident,    adobe acrobat pro     installation issue   ass,adobe acrobat pro     installation issue   ass,adobe acrobat pro installation issue ass,50.50238028854298,7,adobe-acrobat,0.0,ass-pro,nan Adobe Acrobat Pro  -  Installation issues / Assistance
AM,Email,United States,Deskside,Outlook desktop & Web Version -  Issues ,Y,08-11-2022,Incident,            outlook desktop   web version    issue,           outlook desktop   web version    issue,outlook desktop web version issue,50.19007680936458,0,outlook-email,0.0,version-web,Email Outlook desktop & Web Version -  Issues 
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Performance Issues Precision ,Y,28-10-2022,Incident,     jll hardware issue   laptop performance issue,jll hardware issue   laptop performance issue,jll hardware issue laptop performance issue,71.04455562901974,2,laptop-hardware,,,Laptop JLL Hardware Issue - Laptop Performance Issues Precision 
AM,Email,Canada,Deskside,JLL Outlook application performance issue,Y,27-10-2022,Incident,             jll outlook application performance i,          jll outlook application performance issue,jll outlook application performance issue,40.44932909760469,0,outlook-email,1.0,performance-outlook,Email JLL Outlook application performance issue
AM,,Canada,Deskside,JLL - McAfee File and Removable Media Protection (USB Encryption) Investigation Required,Y,03-11-2022,Incident,  jll   mcafee file and removable medium protectio,jll   mcafee file and removable medium protectio,jll mcafee file removable medium protectio,68.54649808457067,11,screen-issue,0.0,medium-mcafee,nan JLL - McAfee File and Removable Media Protection (USB Encryption) Investigation Required
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop does not recognizes hotspot,Y,25-10-2022,Incident,     jll hardware issue   laptop do not recognizes,jll hardware issue   laptop do not recognizes,jll hardware issue laptop,68.56871249182572,2,laptop-hardware,1.0,jll-laptop,Laptop JLL Hardware Issue - Laptop does not recognizes hotspot
AM,Email,United States,Deskside,Outlook  - Font issues,Y,01-11-2022,Incident,                             outlook    font issue,                             outlook    font issue,outlook font issue,41.18370339948187,4,drive-update,1.0,font-outlook,Email Outlook  - Font issues
AM,Hardware,United States,Deskside,Hardware Issue - Monitor,Y,26-10-2022,Incident,                              hardware issue   mon,                           hardware issue   monitor,hardware issue monitor,63.87089415928048,7,adobe-acrobat,1.0,monitor-hardware,Hardware Hardware Issue - Monitor
AM,Laptop,United States,Deskside,Hardware Issue - Laptop dead.,Y,11-11-2022,Incident,                      hardware issue   laptop dead,                      hardware issue   laptop dead,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop dead.
AM,Hardware,United States,Deskside,IN-OFFICE - Hardware Issue - Monitor,Y,01-11-2022,Incident,               inoffice   hardware issue   monitor,               inoffice   hardware issue   monitor,inoffice hardware issue monitor,45.62957778156554,10,window-keyboard,1.0,inoffice-monitor,Hardware IN-OFFICE - Hardware Issue - Monitor
AM,Laptop,United States,Deskside,Laptop Battery Replacement,Y,29-11-2022,Incident,                            laptop battery replace,                         laptop battery replacement,laptop battery replacement,34.348698051399666,2,laptop-hardware,0.0,replacement-battery,Laptop Laptop Battery Replacement
AM,,United States,Deskside,No Power core at Washington DC Location,Y,28-10-2022,Incident,               no power core at washington dc loca,            no power core at washington dc location,power core washington dc location,33.16165384104045,8,network-connectivity,1.0,power-dc,nan No Power core at Washington DC Location
AM,Hardware,United States,Deskside,Reported Issue - Hardware - Monitor,Y,25-10-2022,Incident,                 report issue   hardware   monitor,                report issue   hardware   monitor,report issue hardware monitor,39.26690548933498,7,adobe-acrobat,1.0,monitor-report,Hardware Reported Issue - Hardware - Monitor
AM,Email,United States,Deskside,JLL Outlook Online Archive not working properly  Repetitive  issue,Y,26-10-2022,Incident,      jll outlook online archive not work properly,jll outlook online archive not work properly,jll outlook online archive,68.48923218310642,0,outlook-email,0.0,online-archive,Email JLL Outlook Online Archive not working properly  Repetitive  issue
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Loaner  re image assistance,Y,26-10-2022,Incident,  jll hardware issue   laptop loaner   re image as,jll hardware issue   laptop loaner   re image as,jll hardware issue laptop loaner re image,70.092536888799,1,printer-hardware,,,Laptop JLL Hardware Issue - Laptop Loaner  re image assistance
AM,Active Directory,United States,Deskside,Other -  Local Admin Rights for the following users,Y,11-11-2022,Incident,       other    local admin right for the follow u,other    local admin right for the follow u,local admin,61.91130472970712,6,admin-install,1.0,local-admin,Active Directory Other -  Local Admin Rights for the following users
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Keyboard issues,Y,18-11-2022,Incident,        jll hardware issue   laptop keyboard issue,        jll hardware issue   laptop keyboard issue,jll hardware issue laptop keyboard issue,70.3243370847295,10,window-keyboard,,,Laptop JLL Hardware Issue - Laptop Keyboard issues
