num,ptio,summ,notes,Cleaned_Column
INC0112893,2 - High,NODE Down ALERT: XA6547 is Down,"Issue Identification: NODE Down ALERT: XA6547 is Down. 
Resolution: Due to selected one of the PVS servers (XAPVS601) is not responding mode and TFTP service also stope mode, So we rebooted it, After restart, it's working fine. Now all servers are getting booted. 
SolarWinds Confirmation (Yes/No):  Yes. ",node down alert  is down
INC0112894,2 - High,NODE Down ALERT: XA6546 is Down,"Issue Identification: NODE Down ALERT: XA6546 is Down. 
Resolution: Due to selected one of the PVS servers (XAPVS601) is not responding mode and TFTP service also stope mode, So we rebooted it, After restart, it's working fine. Now all servers are getting booted. 
SolarWinds Confirmation (Yes/No):  Yes. 
",node down alert  is down
INC0112895,2 - High,NODE Down ALERT: XA6544 is Down,"Issue Identification: NODE Down ALERT: XA6544 is Down. 
Resolution: Due to selected one of the PVS server (XAPVS601) is not responding mode and TFTP service also stope mode, So we have rebooted, After restart it's working fine.Now all servers are getting booted. 
SolarWinds Confirmation (Yes/No):  Yes. 
",node down alert  is down
INC0112896,2 - High,NODE Down ALERT: XA6545 is Down,"Issue Identification: NODE Down ALERT: XA6545 is Down. 
Resolution: Due to selected one of the PVS servers (XAPVS601) is not responding mode and TFTP service also stope mode, So we rebooted, After restart, it's working fine. Now all servers are getting booted. 
SolarWinds Confirmation (Yes/No):  Yes. 
",node down alert  is down
INC0112899,2 - High,Alert: CPU Utilization on GBDVSMS0 is Critical	,"Issue Identification: CPU Utilization on GBDVSMS0 is Critical	
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization on  is critical	
INC0112904,3 - Moderate,Critical ALERT:  A citrix Xen App Provisioning Servers component  on XAPVS601 is Down,"Application: citrix Xen App Provisioning Servers 

Application Component: Citrix PVS TFTP Service(Up), Citrix PVS Stream Service(Up), Citrix PVS Two-Stage Boot Service(Up), Citrix PVS Soap Server(Up) 

Application State: Up

Node: XAPVS601

Node Description: Windows 2008 R2 Server

IP Address: 192.168.52.81

This issue occurred on Friday, June 10, 2022 1:42 AM CT.
",critical alert  a citrix xen app provisioning servers component  on  is down
INC0112906,3 - Moderate,Alert: CPU Utilization on tcmdev-ora01 is Critical,CPU utilization is normal now. Reset email generated.,alert cpu utilization on  is critical
INC0112907,2 - High,TIER 1 - CRITICAL ALERT: WAN OUTAGE 2 on US-WIT-2921-R02.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,tier   critical alert wan outage  on 
INC0112913,3 - Moderate,TIER 3 - Critical Device Down: IT-FRO-2960S-S01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical device down  is down
INC0112915,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on FRTVSFM0 is in a current state of: Critical,"Application: GEAC - Print queue monitoring 

Application Component: File Count Monitor(Up) 

Application State: Up

Node: FRTVSFM0

Node Description: Windows 2012 R2 Server

IP Address: 10.208.0.242

This issue occurred on Friday, June 10, 2022 2:07 AM CT.
",critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0112916,2 - High,Critical ALERT:  A Microsoft IIS component  on GBVVSHR0 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Maximum File Cache Memory Usage (HRSelfServiceTest)(Up), Maximum File Cache Memory Usage (HRSelfServiceTestApi)(Up), Maximum File Cache Memory Usage (IdentityServer)(Up), Maximum File Cache Memory Usage (IdentityServerTest)(Up), 
Application State: Up

Node: GBVVSHR0

Node Description: Windows 2012 R2 Server

IP Address: 10.224.40.134
",critical alert  a microsoft iis component  on  is in a current state of down
INC0112920,2 - High,Alert: CPU Utilization in XA6508 is Critical,"Issue Identification: CPU Utilization in XA6508 is Critical
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization in  is critical
INC0112926,3 - Moderate,ALERT: Critical disk utilization in CAV-SQLDW03,The team has increased the space in the D Drive. Hence it is relosved.,alert critical disk utilization in 
INC0112927,2 - High,TIER 1 - CRITICAL ALERT: US-WIT-2960XR-IDF1-S01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical alert  is down
INC0112929,3 - Moderate,ALERT: DISK SPACE on XA6524-C:\ Label: 88E6AF70 has currently 20 % is available,After schedule reboot the space will get cleared.Alert reset - issue detected as resolved by Orion,alert disk space on  label  has currently   is available
INC0112932,2 - High,Alert: CPU Utilization in XA6537 is Critical,"Issue Identification: CPU Utilization in XA6537 is Critical
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization in  is critical
INC0112935,4 - Low,ALERT: DISK SPACE on CAV-SQLDW01-E:\ Label:SQL_DATA 34580907 has currently 15 % is available,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert disk space on  labelsql_data  has currently   is available
INC0112940,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBDVSFM0 is in a current state of: Critical,Backlogs cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0112941,2 - High, NODE ALERT: GBVVSML8 is Down,"Node status: Up
Node: GBVVSML8
Node Description: Windows 2016 Server
IP Address: 10.224.40.57


This issue occurred on Friday, June 10, 2022 4:08 AM CT.
", node alert  is down
INC0112945,3 - Moderate,Warning Alert: Memory Utilization on GBDVSMS0 is : 94 %,"Alert reset - issue detected as resolved by Orion, After clear the background process it's come down.",warning alert memory utilization on  is   
INC0112946,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on FRTVSFM0 is in a current state of: Critical,Backlogs cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0112947,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on FRTVSFM0 is in a current state of: Critical,Backlogs cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0112952,3 - Moderate,Alert: Memory Utilization on GJDEWEB01 is in warning,"Hello all,
Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed

Regards,
Ravi Varma",alert memory utilization on  is in warning
INC0112965,3 - Moderate,TIER 3 - Critical Device Down: CA-QUE-BOM1-C1111-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical device down  is down
INC0112968,2 - High,Alert: CPU Utilization on AUS-BI02 is Critical	,"Issue Identification: CPU Utilization on AUS-BIPRD-PUB02 is Warning	
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization on  is critical	
INC0112972,3 - Moderate,Alert: CPU Utilization on GBVVSDV1 is Warning	,Resolution notes copied from Parent Incident: issue resolved,alert cpu utilization on  is warning	
INC0112973,3 - Moderate,TIER 3 - Critical Device Down: UK-CAM-891-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical device down  is down
INC0112981,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 95 %,Resolution notes copied from Parent Incident: issue resolved,warning alert memory utilization on  is   
INC0112982,3 - Moderate,Warning Alert: Memory Utilization on gbdvssq0 is : 95 %,Resolution notes copied from Parent Incident: issue resolved,warning alert memory utilization on  is   
INC0112996,3 - Moderate,"GROUP ALERT: Group is Down - Network Team Tickets: Tier3 - Cambridge-M?arshall - EMEA - The Airport Newmarket Road, Cambridge, Cambridges?hire CB58RX, UK",Alert reset - issue detected as resolved by Orion.,group alert group is down  network team tickets   cambridgemarshall  emea  the airport newmarket road cambridge cambridgeshire  uk
INC0112999,3 - Moderate,Alert: CPU Utilization on AUS-BI01 is Critical	,Resolution notes copied from Parent Incident: issue resolved,alert cpu utilization on  is critical	
INC0113003,3 - Moderate,Warning Alert: Memory Utilization on GBVVSCL3 is : 94 %,Resolution notes copied from Parent Incident: issue resolved,warning alert memory utilization on  is   
INC0113005,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on FRTVSFM0 is in a current state of: Critical,Backlogs are cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113006,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on FRTVSFM0 is in a current state of: Critical,Backlogs are cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113007,3 - Moderate,Alert: CPU Utilization on CAV-TPC01 is Critical	,issue resolved,alert cpu utilization on  is critical	
INC0113009,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBDVSFM0 is in a current state of: Critical,Backlog cleared now.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113010,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBDVSFM0 is in a current state of: Critical,Backlog cleared now.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113014,2 - High,Alert: CPU Utilization on GBVVSDV0 is Critical	,"Issue Identification: : CPU Utilization on GBVVSDV0 is Critical	
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization on  is critical	
INC0113019,3 - Moderate,ALERT: DISK SPACE on XA6520-C:\ Label: 88E6AF70 has currently 20 % is available,"Alert reset - issue detected as resolved by Orion, After schedule reboot the space will get cleared.",alert disk space on  label  has currently   is available
INC0113026,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBSVSFM0 is in a current state of: Critical,Backlog cleared now.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113028,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBSVSFM0 is in a current state of: Critical,Backlog cleared now.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113029,3 - Moderate,Alert: CPU Utilization on aus-esx13.haasgroupintl.com is Critical	,"

Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
",alert cpu utilization on  is critical	
INC0113033,3 - Moderate,Warning Alert: Memory Utilization on GBVVSMS4 is : 94 %,"

Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
",warning alert memory utilization on  is   
INC0113037,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on USAVSFM0 is in a current state of: Critical,Backlogs are cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113039,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on USAVSFM0 is in a current state of: Critical,Backlogs are cleared.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0113041,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws04.tcmis.com is Down,"We restarted the application, Now it is UP and running.",alert  a  monitoring tomcat component  on  is down
INC0113043,2 - High,Critical ALERT:  A TCMIS services 2.0 component  on tcmprd-ws04.tcmis.com is Down,"We restarted the application, Now it is UP and running.",critical alert  a tcmis services  component  on  is down
INC0113046,3 - Moderate,ALERT: DISK SPACE on XA6514-C:\ Label: 88E6AF70 has currently 19 % is available,"Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
",alert disk space on  label  has currently   is available
