num,ptio,summ,notes,Cleaned_Column
INC0116188,3 - Moderate,Alert: Memory Utilization on DEVJDEJAS2 is in warning,"Hi Tyler,

We had checked the job queue status on all production servers.
As of now, no long-running UBEs are running on the server.
CPU utilization and Memory utilization of the server is normal.
Resolving this incident.

Regards,
Aparna Prakash
","hi tyler

we had checked the job queue status on all production servers
as of now no longrunning ubes are running on the server
cpu utilization and memory utilization of the server is normal
resolving this incident

regards
aparna prakash
"
INC0116191,3 - Moderate,TIER 3 - Critical Device Down: UK-RED-TZ300-F01 is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116194,3 - Moderate,Alert: Memory Utilization on XNETWEB03 is in Warning,"Trusted installer was taking more memory , its windows 2008 server , so disabled it",trusted installer was taking more memory  its windows  server  so disabled it
INC0116198,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details","alert reset  issue detected as resolved by orion
orion alert details"
INC0116203,3 - Moderate,CPU Warning  ALERT: CPU load on UK-DER-2626-S08 is currently 84 %,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116204,3 - Moderate,TIER 3 - Critical Device Down: FR-TAR-TZ300-F01 is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116209,4 - Low,Alert: Memory Utilization on infpoc-rdeck01.haasgroupintl.com is warning,Now the utilization is normal.,now the utilization is normal
INC0116210,3 - Moderate,Warning Alert: Memory Utilization on gbdvssq0 is : 94 %,"Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116211,3 - Moderate,Alert: Memory Utilization on tcmprd-ws01.tcmis.com is warning,Memory utilization is normal now. Reset email generated,memory utilization is normal now reset email generated
INC0116217,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws01.tcmis.com is Down,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0116218,2 - High,Critical ALERT:  A TCMIS services 2.0 component  on tcmprd-ws01.tcmis.com is Down,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0116219,2 - High,Critical ALERT:  A Baseline Services_Windows component  on AUS-BI02 is in a current state of: Down,"Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116220,2 - High,TIER 1 - CRITICAL ALERT: WAN OUTAGE 2 on US-WIT-2921-R02.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116221,3 - Moderate,TIER 3 - Critical Device Down: UK-DER-2626-S22 is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116222,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116223,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116224,2 - High, NODE ALERT: ITEST2.WESCOHQ.COM is Down,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0116225,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116226,4 - Low, NODE ALERT: VALJDELOG01 has rebooted,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0116227,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116228,3 - Moderate,TIER 3 - Critical Device Down: CN-HAN-C1111-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116229,4 - Low, NODE ALERT: DEVJDEJAS2 has rebooted,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0116230,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116231,2 - High,Critical ALERT:  A Microsoft IIS component  on USAUWCSAPP01 is in a current state of: Down,"Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116235,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116236,2 - High,Alert: CPU Utilization on secprd-tenable02.haasgroupintl.com is Critical,Utilization is normal now.,utilization is normal now
INC0116237,2 - High,Alert: CPU Utilization on secprd-tenable03.haasgroupintl.com is Critical,CPU utilization is normal now.,cpu utilization is normal now
INC0116238,2 - High,ALERT:  A Baseline _Linux component  on tcmprd-ws01.tcmis.com is  Down,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0116239,2 - High,Alert: CPU Utilization on secprd-tenable01.haasgroupintl.com is Critical,Webserver restarted and the component is UP now.,webserver restarted and the component is up now
INC0116241,4 - Low,Alert: CPU Utilization on G-OPTIOPD is Critical	,"
Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","
issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116242,2 - High,Critical ALERT:  A Distributed File System (DFS) component  on AUS-DFS01 is in a current state of: Down,"
Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","
issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116245,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116246,3 - Moderate,Alert: Memory Utilization on infprd-rdeck01.haasgroupintl.com is warning,Memory utilization is normal now. Reset email generated,memory utilization is normal now reset email generated
INC0116247,2 - High,Alert: CPU Utilization on TXAU-AD01 is Critical	,"
Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","
issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116248,3 - Moderate,CPU Warning  ALERT: CPU load on AUS-UCS-A is currently 97 %,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116249,2 - High,Alert: CPU Utilization on tcmprd-ws03.tcmis.com is Critical,CPU utilization is normal now,cpu utilization is normal now
INC0116250,3 - Moderate,CPU ALERT: CPU load on AUS-UCS-A is currently 99 %,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116251,3 - Moderate,Critical ALERT:  A Maxcom URL - service monitor component  on maxscprd-ws02.haasgroupintl.com is Critical,Application component is UP  now.,application component is up  now
INC0116252,2 - High,Alert: CPU Utilization on aus-esx13.haasgroupintl.com is Critical	,"
Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","
issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116254,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116256,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-AUS2-2921-R01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116257,2 - High,TIER 1 - CRITICAL ALERT: WAN Interface Down on US-AUS2-2921-R01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116261,2 - High,NODE Down ALERT: XA6511 is Down,"Issue Identification: NODE Down ALERT: XA6511 is Down
Resolution:  Due to the server being in a hung state after reboot, it's up and running fine and accepting the connections. 
SolarWinds Confirmation (Yes/No):  Yes.","issue identification node down alert  is down
resolution  due to the server being in a hung state after reboot its up and running fine and accepting the connections 
solarwinds confirmation yesno  yes"
INC0116262,2 - High,NODE Down ALERT: XA6543 is Down,"Node status: UP
Node: XA6543
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.86","node status up
node 
node description windows   server
ip address "
INC0116264,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116271,2 - High,Alert: CPU Utilization on AUS-NETMON is Critical	,"
Issue has been resolved without action. Alert reset - issue detected as resolved by Orion
","
issue has been resolved without action alert reset  issue detected as resolved by orion
"
INC0116272,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116274,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on US-WIT-9200L-EDGE-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0116275,2 - High,Alert: CPU Utilization on wdiprd-cml01.haasgroupintl.com is Critical,CPU added from 2 to 4. Reset email generated.,cpu added from  to  reset email generated
INC0116278,3 - Moderate,ALERT: DISK SPACE on XA6513-C:\ Label: 88E6AF70 has currently 20 % is available,"Issue Identification: ALERT: DISK SPACE on XA6513-C:\ Label: 88E6AF70 has currently 20 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post-schedule reboot, the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes","issue identification alert disk space on  label  has currently   is available
resolution alert reset  issue detected as resolved by orion after the postschedule reboot the space is cleared 
solarwinds confirmation yesno  yes"
